Year	Station	Annual_DIN_flux	precip	precip_JJAS	precip_JAS	precip_JASO	precip_ASO	pre_gt_10	pre_gt_20	pre_gt_10_JJAS	pre_gt_20_JJAS	pre_gt_10_JAS	pre_gt_20_JAS	pre_gt_10_JASO	pre_gt_20_JASO	pre_gt_10_ASO	pre_gt_20_ASO	R90pTOT	R95pTOT	R99pTOT	R90pTOT_JJAS_1	R95pTOT_JJAS_1	R99pTOT_JJAS_1	R90pTOT_JAS_1	R95pTOT_JAS_1	R99pTOT_JAS_1	R90pTOT_JASO_1	R95pTOT_JASO_1	R99pTOT_JASO_1	R90pTOT_ASO_1	R95pTOT_ASO_1	R99pTOT_ASO_1	R90pTOT_JJAS_2	R95pTOT_JJAS_2	R99pTOT_JJAS_2	R90pTOT_JAS_2	R95pTOT_JAS_2	R99pTOT_JAS_2	R90pTOT_JASO_2	R95pTOT_JASO_2	R99pTOT_JASO_2	R90pTOT_ASO_2	R95pTOT_ASO_2	R99pTOT_ASO_2	temp_annual	temp_JJAS	temp_JAS	temp_JASO	temp_ASO	fert_kgN_km2	ln_fert	fert_dep_kgN_km2	ln_fert_dep	LSC_MCM	LSC_MCM_mm	LSC
2000	Polavaram	166.692282655149	1019.32717748016	948.23008805	738.06709685	761.378113143	429.812898843	32	13	32	13	26	10	26	10	12	7	422.82977	303.14367	41.43074	422.82977	303.14367	41.43074	349.96463	250.44865	41.43074	349.96463	250.44865	41.43074	186.26507	143.32912	41.43074	405.46201	232.91288	41.43074	313.3243	204.21693	41.43074	332.59687	228.03561	41.43074	186.26507	120.91608	41.43074	26.5617384659595	27.3221222446237	26.802095437276	26.923539781082	27.039080890905	2866.10199936331	7.96070819720469	3300.12269936331	8.1017149283886	29249.58	28.6949868954802	0.0932260782829116
2001	Polavaram	165.911068137752	1149.71554117251	933.13331353	671.92166953	812.39555238631	566.74066698631	36	12	31	11	23	8	28	9	20	7	438.1733	282.22199	107.18994	389.89348	253.78961	107.18994	238.39147	120.83308	0	286.67129	149.26546	0	223.88108	104.06615	0	335.80944	208.5903	107.18994	183.91903	26.65123	0	251.13273	104.06615	0	223.88108	104.06615	0	26.798885095997	27.5573401801075	27.0695571290323	26.9015344873992	26.8080180262097	2968.46091034953	7.99579888547497	3415.22949034953	8.13599997043503	29344.76	25.5234959858622	0.0829223391353549
2002	Polavaram	115.754382404272	896.23849678019	795.56900896	565.49104206	620.93041519567	523.07357003567	29	7	28	7	22	4	23	4	21	3	305.05081	211.32782	95.26377	305.05081	211.32782	95.26377	180.5271	104.55152	46.5032	180.5271	104.55152	46.5032	141.36602	104.55152	46.5032	232.59288	211.32782	95.26377	125.81658	104.55152	46.5032	125.81658	104.55152	46.5032	141.36602	104.55152	46.5032	27.124938224864	27.9167950994624	27.1032383548387	27.084920016129	26.6193172258065	2749.01915271985	7.91899945529989	3208.53561271985	8.0735699166209	29415.2	32.8207280826214	0.106630045752506
2003	Polavaram	212.817675851391	1173.5616417476	1015.54727903	904.8699575	1002.1892157319	572.3079467319	43	11	39	11	37	11	41	11	20	4	344.82226	225.89691	41.75209	344.82226	225.89691	41.75209	344.82226	225.89691	41.75209	344.82226	225.89691	41.75209	114.4711	93.04038	41.75209	309.01051	156.2207	41.75209	290.13208	131.82031	41.75209	309.01051	180.12369	41.75209	114.4711	93.04038	41.75209	27.1855506529452	28.1573094596774	26.818002390681	26.6366540586358	26.4617241211918	2907.2555307547	7.97496479857213	3379.5198707547	8.12548892831442	29494.1	25.1321268102109	0.0816508343411661
2004	Polavaram	133.254588979695	903.9295740898	751.498365354	610.53304679	676.9346840215	444.6934610215	25	5	24	5	20	3	21	3	11	3	147.04857	109.88745	0	147.04857	109.88745	0	76.71127	56.70355	0	76.71127	56.70355	0	76.71127	56.70355	0	129.89517	109.88745	0	76.71127	56.70355	0	76.71127	56.70355	0	76.71127	56.70355	0	26.7344192628596	27.8211605967742	26.9695056845878	26.6970791853159	26.3250419245072	2914.23719197106	7.97736338082453	3399.24941197106	8.13130992504793	29517.86	32.655043983623	0.106091760830484
2005	Polavaram	302.240405856156	1270.12208508695	1053.79909945	919.6774707	1027.2812927	618.8597137	43	18	38	17	33	15	36	16	23	8	604.27899	433.18524	77.78957	579.18188	408.08813	77.78957	509.11473	355.85471	77.78957	534.21184	380.95182	77.78957	285.94463	213.73957	38.84311	490.008	270.39607	0	418.43635	241.37254	0	462.87169	266.46965	38.94646	251.07504	191.40044	38.84311	26.6173635796575	28.1058352849462	26.6261823799283	26.4709270974462	26.3270745170251	3385.24777712371	8.12718238122693	3883.00787712371	8.26436535834761	30021.19	23.636460110797	0.0767916182936874
2006	Polavaram	392.020888510499	1349.55533724362	1161.51725518	1073.0890261	1129.133141391	778.540843991	38	15	34	15	33	15	35	15	23	9	661.67205	489.31402	292.50676	607.07429	489.31402	292.50676	607.07429	489.31402	292.50676	643.05976	489.31402	292.50676	451.26433	339.58895	235.45639	571.5756	442.5095	292.50676	552.40582	418.11786	292.50676	571.5756	466.3095	292.50676	433.82857	339.58895	235.45639	26.6958007672425	27.5984306209677	26.6171703835125	26.6328262251344	26.5414273324373	3647.83351796807	8.20188871363093	4158.34149796807	8.3328715953889	30274.53	22.4329667443158	0.0728816333473547
2007	Polavaram	281.598790891954	1089.0412780186	994.72001771	813.7640401	878.4898716039	595.1265146039	36	8	34	8	28	7	30	7	21	3	314.47775	223.17959	56.16932	314.47775	223.17959	56.16932	276.42488	223.17959	56.16932	276.42488	223.17959	56.16932	163.17895	109.93366	56.16932	262.94158	177.57772	56.16932	223.17959	153.47177	56.16932	241.95997	177.57772	56.16932	128.71404	87.80215	56.16932	26.7729017902586	27.8628139354839	26.9939241362007	26.7396814892473	26.576404781362	3832.40960739731	8.25124902466151	4355.66546739731	8.37923268298557	30274.53	27.7992493131954	0.0903159496854951
2008	Polavaram	173.063974405999	1022.08046973203	920.15060903	772.38879718	803.16068351026	579.57058611026	34	9	33	8	26	8	26	8	21	7	330.25542	173.4917	0	310.15494	173.4917	0	310.15494	173.4917	0	310.15494	173.4917	0	230.22087	150.73454	0	273.48334	150.73454	0	215.55155	150.73454	0	273.48334	150.73454	0	230.22087	150.73454	0	26.8131145400445	27.6892410591398	26.9945418566308	26.9270796989247	26.7118164802867	4096.29962303503	8.31783931419904	4632.30336303503	8.44080950999148	30367.93	29.7118777819538	0.0965298173552755
2009	Polavaram	82.0049273476803	856.69960511511	685.3917538583	610.2449754883	677.8405942293	374.5054106293	25	4	22	4	21	4	22	4	11	2	215.00097	87.58206	0	215.00097	87.58206	0	197.47601	87.58206	0	197.47601	87.58206	0	78.83453	23.29432	0	108.91359	64.28774	0	108.91359	64.28774	0	108.91359	64.28774	0	44.62585	23.29432	0	27.596699359895	28.8204989516129	27.5958284910394	27.2949767715054	27.2854433297491	4378.54210438605	8.38447109508278	4927.29372438605	8.50254517602705	30415.32	35.5028995209041	0.11534405302438
2010	Polavaram	355.953272414208	1388.29657823931	1167.75645177	1052.4669412	1137.4297014447	753.6307874447	50	12	46	12	41	12	44	12	29	7	508.74545	357.63215	86.54469	508.74545	357.63215	86.54469	508.74545	357.63215	86.54469	508.74545	357.63215	86.54469	315.65006	241.27652	44.45357	417.20437	311.57545	86.54469	398.19409	286.87831	86.54469	417.20437	311.57545	86.54469	298.12168	241.27652	44.45357	27.3501494903994	28.2516981532258	27.0993975376344	26.9933064596774	26.7660056021505	4892.74275065965	8.49550831493453	5454.24225065965	8.60414897948177	30475.43	21.9516711902079	0.071317970078648
2011	Polavaram	171.813533520907	899.18467129244	839.7377798	729.6258699	748.11615849991	508.76694229991	29	5	29	5	28	5	28	5	20	3	187.3426	76.15521	0	187.3426	76.15521	0	187.3426	76.15521	0	187.3426	76.15521	0	119.75487	47.67456	0	116.81965	53.91367	0	116.81965	53.91367	0	116.81965	53.91367	0	67.79468	25.43302	0	26.581720031746	27.6517377311828	26.8166603082437	26.8746224086021	26.7786907383513	4900.83800967974	8.49716149185968	5474.09044967974	8.60778141297156	30475.43	33.8922926212657	0.110111412024905
2012	Polavaram	284.492408712218	1097.51040967156	960.6147715242	852.7826727	914.2237795393	616.7847088393	41	5	36	5	33	5	36	5	23	4	328.4499	97.04167	38.47601	309.39187	97.04167	38.47601	291.45856	97.04167	38.47601	310.51659	97.04167	38.47601	251.785	97.04167	38.47601	254.61455	97.04167	0	178.39875	97.04167	0	254.89359	97.04167	0	251.785	97.04167	0	26.8190376934866	27.8534789274194	26.6385786810036	26.5219855430108	26.3416825519713	4359.64176838159	8.38014516975227	4944.64714838159	8.50606088627968	30539.13	27.8258226353763	0.0904022827660049
2013	Polavaram	440.720353125434	1431.36114167368	1197.5053629	900.8639862	1069.04048966851	633.52548236851	48	19	41	18	31	13	38	14	21	5	681.26183	487.03703	178.21336	639.7421	464.43438	178.21336	476.95188	323.17115	132.8681	518.47161	345.7738	132.8681	246.96442	133.30559	87.57374	605.34299	396.07391	138.55647	385.07263	254.81068	132.8681	484.0725	254.81068	132.8681	229.85043	110.70294	87.57374	26.5350096056068	27.0322782715054	26.4141631397849	26.3947830806452	26.4814742150538	4174.20719179141	8.33667972507108	4770.96551179141	8.47030397677303	30608.89	21.3844634375146	0.0694751898554731
2014	Polavaram	NA	958.44015540824	784.738577898	714.094743128	762.4659012289	479.9709195389	28	11	26	10	25	10	26	11	16	8	371.69175	233.18734	43.68444	349.68224	233.18734	43.68444	349.68224	233.18734	43.68444	371.69175	233.18734	43.68444	207.2611	141.85737	43.68444	296.09025	187.96069	43.68444	296.09025	163.39319	43.68444	318.09976	187.96069	43.68444	207.2611	96.63072	43.68444	26.8406933963774	28.634282577957	27.3919207706093	27.311081061828	27.1265357168459	4050.47862706707	8.30659033264067	4658.98988706707	8.44655394119136	30608.89	31.936151492904	0.103756177689747
2015	Polavaram	NA	989.2312592415	833.898492461	577.763265941	592.653588962	462.599086751	29	9	28	9	17	6	17	6	15	6	298.74791	241.34675	48.43272	280.01641	241.34675	48.43272	180.93404	163.08438	0	180.93404	163.08438	0	180.93404	163.08438	0	262.16675	172.81832	48.43272	163.08438	94.55595	0	163.08438	118.16042	0	180.93404	140.97206	0	27.1898298761521	28.4963854247312	27.9456765663082	27.980723311828	27.7005192544803	3914.69996547766	8.27249396831767	4534.96416547766	8.41957246074904	30608.89	30.9420974257016	0.100526632312221
