Year	Station	Annual_DIN_flux	precip	precip_JJAS	precip_JAS	precip_JASO	precip_ASO	pre_gt_10	pre_gt_20	pre_gt_10_JJAS	pre_gt_20_JJAS	pre_gt_10_JAS	pre_gt_20_JAS	pre_gt_10_JASO	pre_gt_20_JASO	pre_gt_10_ASO	pre_gt_20_ASO	R90pTOT	R95pTOT	R99pTOT	R90pTOT_JJAS_1	R95pTOT_JJAS_1	R99pTOT_JJAS_1	R90pTOT_JAS_1	R95pTOT_JAS_1	R99pTOT_JAS_1	R90pTOT_JASO_1	R95pTOT_JASO_1	R99pTOT_JASO_1	R90pTOT_ASO_1	R95pTOT_ASO_1	R99pTOT_ASO_1	R90pTOT_JJAS_2	R95pTOT_JJAS_2	R99pTOT_JJAS_2	R90pTOT_JAS_2	R95pTOT_JAS_2	R99pTOT_JAS_2	R90pTOT_JASO_2	R95pTOT_JASO_2	R99pTOT_JASO_2	R90pTOT_ASO_2	R95pTOT_ASO_2	R99pTOT_ASO_2	temp_annual	temp_JJAS	temp_JAS	temp_JASO	temp_ASO	fert_kgN_km2	ln_fert	fert_dep_kgN_km2	ln_fert_dep	LSC_MCM	LSC_MCM_mm	LSC
2000	Ghatsila	427.874670381973	1069.3563454797	898.73772487	678.65649837	709.183452405	439.457102335	28	10	26	10	19	7	19	7	12	3	264.18747	92.40906	0	264.18747	92.40906	0	184.68684	58.0585	0	184.68684	58.0585	0	72.71391	0	0	243.22236	34.35056	0	184.68684	0	0	184.68684	0	0	72.71391	0	0	25.8042198251529	28.4248375107527	28.0528280143369	27.8024375732527	27.7088949363799	1482.15496193973	7.3012523631021	2030.65536193973	7.61611385832869	2918.9	2.729585897478	0.192549795250988
2001	Ghatsila	915.723774558618	1464.3412945567	1182.55496588	834.37790588	943.700191826	532.011019826	45	17	40	16	25	11	27	12	11	4	523.14148	298.81383	70.562	486.59945	262.2718	70.562	352.36397	194.97383	70.562	388.906	231.51586	70.562	157.34136	135.60737	70.562	360.50338	205.11727	70.562	246.81548	137.8193	70.562	305.13684	174.36133	70.562	157.34136	107.10403	70.562	25.7627520330093	28.2588154112903	28.194360437276	27.893085406082	28.006703874776	1535.08809825193	7.33634305137238	2096.42615825193	7.64798934455095	2918.9	1.99331946100969	0.140612264461745
2002	Ghatsila	504.941409487076	1223.3916983955	1014.583837863	742.639274623	803.290281073	654.97744395	41	9	39	9	28	6	30	6	25	5	343.66397	254.77129	0	343.66397	254.77129	0	235.94854	168.65812	0	235.94854	168.65812	0	212.9364	168.65812	0	302.45975	254.77129	0	216.34658	168.65812	0	216.34658	168.65812	0	193.33444	168.65812	0	25.9655728833318	28.7576705806452	28.3512964408602	27.8254013150202	27.2018977748656	1421.607597558	7.25954362119729	1995.783317558	7.59879189264085	2918.9	2.38590796702985	0.168306148915762
2003	Ghatsila	438.829371502289	1279.0667278688	815.67975005	620.3814093	920.53658546	681.71996256	41	9	29	6	20	5	30	8	20	5	297.94898	130.18228	55.70741	168.02024	27.57286	0	142.35081	27.57286	0	272.27955	130.18228	55.70741	199.59251	102.60942	55.70741	148.33384	0	0	122.66441	0	0	252.59315	102.60942	55.70741	179.90611	102.60942	55.70741	25.753385128752	28.9109529946237	28.1393325483871	27.6076287862903	27.2775740806452	1503.43679725704	7.31550896446954	2090.45017725704	7.64513471758127	2918.9	2.28205451396857	0.160980143479724
2004	Ghatsila	498.852375793484	1237.32368145457	978.2251339215	797.69519205	934.785506638	735.978929338	37	15	33	12	28	10	32	13	26	13	435.58445	260.42765	0	328.29267	153.13587	0	258.27311	83.11631	0	365.56489	190.40809	0	365.56489	190.40809	0	201.69686	122.05783	0	131.6773	83.11631	0	261.079	190.40809	0	261.079	190.40809	0	25.8424865208526	28.5418619784946	28.0354463046595	27.4370564472446	27.0786364457885	1722.71965846676	7.45165951781507	2322.57069846676	7.75042991089929	2918.9	2.35904318631371	0.166411059982626
2005	Ghatsila	342.378439439931	1270.67353514147	885.3072839466	757.697730917	974.523108144	687.717733444	38	17	29	13	26	11	32	15	19	14	588.2661	359.74633	110.43794	423.48644	241.37077	52.85154	349.42961	167.31394	52.85154	494.67771	285.6895	110.43794	449.70631	285.6895	110.43794	341.49467	181.17211	0	267.43784	167.31394	52.85154	412.68594	255.78432	110.43794	387.61559	193.64713	57.5864	26.1552474827481	29.313950155914	28.0766099856631	27.6044610829973	27.4658015515233	1793.7891220316	7.49208548946192	2406.4778220316	7.78591947284015	2918.9	2.2971281916838	0.162043467246318
2006	Ghatsila	922.01122594985	1712.83920915644	1469.52396174573	1188.68208106573	1235.32477354573	812.38926854573	49	26	42	24	35	20	36	20	22	14	1013.36086	757.28637	380.25957	969.56591	757.28637	380.25957	787.36857	575.08903	315.21785	787.36857	575.08903	315.21785	536.08924	364.04622	255.11672	909.32888	636.3364	380.25957	704.98478	516.06719	315.21785	727.13154	516.06719	315.21785	516.08873	304.33929	255.11672	26.0348450435667	28.2458997903226	27.6441169426523	27.3955499726142	27.1511117914427	1943.00972970463	7.5719934569329	2568.53608970463	7.85109140069614	2918.9	1.70412960212274	0.120212302632812
2007	Ghatsila	1027.5869414771	1779.3604608285	1526.05694494	1396.90627594	1434.12427144	807.70739464	46	20	40	20	36	20	37	20	21	12	986.98654	818.35377	651.14781	967.29883	818.35377	651.14781	967.29883	818.35377	651.14781	967.29883	818.35377	651.14781	511.87265	424.58893	321.19865	864.3558	759.32495	541.76311	864.3558	790.48407	651.14781	864.3558	790.48407	651.14781	470.59096	393.42981	268.15384	25.7904105502432	28.7209426397849	28.0322879641577	27.5799832311828	27.3534333405018	1969.45210573763	7.58551066413489	2607.81612573763	7.86626841662607	2918.9	1.64042085021992	0.115718175100164
2008	Ghatsila	NA	1568.62809907292	1405.34627208	846.97061628	872.48217237	555.33143297	43	13	39	13	28	8	28	8	17	6	648.85241	503.46564	301.01616	648.85241	503.46564	301.01616	240.04765	118.77121	0	240.04765	118.77121	0	176.53174	77.71271	0	627.83266	503.46564	301.01616	219.0279	118.77121	0	219.0279	118.77121	0	155.51199	77.71271	0	25.9954807440675	28.5048661290323	28.3295382831541	27.9692483897849	27.8131674229391	2038.30508258243	7.6198738996265	2689.50676258243	7.89711309614867	2918.9	1.86079798119459	0.131263965942056
2009	Ghatsila	595.578345866821	1346.3482888375	975.79515988	910.79167333	1062.8983063397	700.2364005397	48	15	35	12	34	12	41	14	26	10	536.44349	315.06332	77.29205	399.5415	217.94089	77.29205	399.5415	217.94089	77.29205	464.65361	262.80211	77.29205	337.73075	221.80082	77.29205	359.65524	158.43445	77.29205	359.65524	158.43445	77.29205	404.51646	203.29567	77.29205	317.47986	162.29438	77.29205	26.7071047380952	29.4733663709677	28.546011827957	27.8839684677419	27.7122510752688	2098.58377024709	7.6490180010844	2762.62311024709	7.92393590962835	2962.56	2.20044101854061	0.155222983813531
2010	Ghatsila	199.173198744503	768.509175046365	572.26349852	497.23104676	563.149118561272	412.483307521272	21	4	16	3	15	3	16	3	11	2	93.21331	29.44848	0	71.60136	29.44848	0	71.60136	29.44848	0	71.60136	29.44848	0	49.61843	29.44848	0	29.44848	0	0	29.44848	0	0	51.43141	0	0	29.44848	0	0	26.8145890122248	29.6132899596774	28.863418390681	28.3645541155914	28.0328040896057	1998.83307983969	7.60031882918286	2675.71007983969	7.89197007451174	2971.76	3.8669154468074	0.272779024182237
2011	Ghatsila	954.079386779743	1711.07385077467	1466.105812112	1048.598693296	1082.044531896	898.96640233	52	20	47	19	34	15	34	15	30	14	800.34033	689.25258	283.08574	779.03609	689.25258	283.08574	543.94946	454.16595	125.29834	543.94946	454.16595	125.29834	510.08122	420.29771	125.29834	737.74791	661.23269	283.08574	502.66128	426.14606	125.29834	502.66128	426.14606	125.29834	468.79304	392.27782	125.29834	25.7070590914619	28.4167051774194	27.9678754587814	27.7387253037634	27.4902537383513	2428.55808617634	7.79505298004056	3122.37182617634	8.04634819269488	2971.76	1.73678067644746	0.122515566905154
2012	Ghatsila	494.904742026616	1265.93407693699	1005.385877316	812.998460666	879.993904309	645.611852609	40	16	33	13	28	11	30	12	24	8	542.88266	323.83923	69.49494	473.94677	323.83923	69.49494	338.13262	207.66247	0	362.83142	207.66247	0	256.01277	141.25343	0	372.72126	263.08722	69.49494	256.5445	178.15326	0	281.2433	178.15326	0	214.83426	111.74422	0	26.1955140937461	29.3090452822581	28.3081327096774	27.798730983871	27.4565150752688	2366.53021509932	7.76918011710731	3077.28069509932	8.03180159478811	2971.76	2.34748400737451	0.165595655147751
2013	Ghatsila	583.898100337802	1725.0033736616	1189.8680038975	869.733653505	1299.543761347	1042.966639812	45	20	32	14	24	11	35	17	29	13	934.05368	857.45958	466.24329	646.82312	597.23541	323.68795	466.75881	417.1711	175.35741	753.98937	677.39527	317.91275	594.39892	541.21217	263.20285	646.82312	597.23541	215.08877	466.75881	417.1711	175.35741	753.98937	677.39527	317.91275	594.39892	541.21217	263.20285	25.7732844827829	28.7080233064516	28.4042144086022	27.7889590322581	27.4794027956989	2031.08021402526	7.61632305564306	2758.76743402526	7.92253927708891	2971.76	1.72275605101685	0.121526245133807
2014	Ghatsila	NA	1260.7089610965	1014.14150225	872.40227293	948.68574091	616.54587171	47	14	38	12	32	11	34	12	23	7	476.49332	343.64961	59.33621	398.07699	265.23328	59.33621	363.92937	231.08566	59.33621	409.97022	277.12651	59.33621	262.00569	177.82203	59.33621	316.83528	234.2657	59.33621	282.68766	231.08566	59.33621	328.72851	277.12651	59.33621	201.91382	177.82203	59.33621	25.8825523451101	29.0137314946237	28.2974762150538	27.8401975645161	27.6387815913978	2167.79968578632	7.68146796243576	2912.42364578632	7.97674088149128	2971.76	2.35721335510721	0.166281980467495
2015	Ghatsila	NA	1140.2445064441	913.7648872198	767.177185105	787.408268425	330.940964025	33	11	29	11	25	10	25	10	10	2	367.40954	250.61952	67.37819	367.40954	250.61952	67.37819	347.00546	250.61952	67.37819	347.00546	250.61952	67.37819	68.6453	68.6453	0	325.26592	221.74134	67.37819	325.26592	221.74134	67.37819	325.26592	221.74134	67.37819	68.6453	68.6453	0	26.3634799003456	29.2784304247312	28.7744814551971	28.4704093172043	28.4727369390681	2471.41927473642	7.81254786975614	3232.97997473642	8.0811595836872	2971.76	2.60624803119425	0.183849324999595
